datetime,PCO2_Corr_filtered,phcalc,pH_calc_norm4
2016-08-07T15:00:00Z,205.76712478333334,NA,NA
2016-08-07T14:00:00Z,206.664932,NA,NA
2016-08-07T13:00:00Z,202.49628133333334,NA,NA
2016-08-07T12:00:00Z,NaN,NA,NA
2016-08-07T11:00:00Z,202.68159523333333,NA,NA
2016-08-07T10:00:00Z,204.61126321666666,NA,NA
2016-08-07T09:00:00Z,202.5442456,NA,NA
2016-08-07T08:00:00Z,201.99031595,NA,NA
2016-08-07T07:00:00Z,199.86155613333332,NA,NA
2016-08-07T06:00:00Z,201.7555193,NA,NA
2016-08-07T05:00:00Z,202.08793405,NA,NA
2016-08-07T04:00:00Z,201.1637365,NA,NA
2016-08-07T03:00:00Z,199.59517966666667,NA,NA
2016-08-07T02:00:00Z,201.37115195,NA,NA
2016-08-07T01:00:00Z,199.00643453333333,NA,NA
2016-08-07T00:00:00Z,NaN,NA,NA
2016-08-06T23:00:00Z,193.12729035,NA,NA
2016-08-06T22:00:00Z,190.00356771666665,NA,NA
2016-08-06T21:00:00Z,188.65473091666667,NA,NA
2016-08-06T20:00:00Z,184.28830516666667,NA,NA
2016-08-06T19:00:00Z,180.65120533333334,NA,NA
2016-08-06T18:00:00Z,184.9301915,NA,NA
2016-08-06T17:00:00Z,186.4254647090909,NA,NA
2016-08-06T16:00:00Z,186.58531070833334,NA,NA
2016-08-06T15:00:00Z,189.18572883333334,NA,NA
2016-08-06T14:00:00Z,195.52887265,NA,NA
2016-08-06T13:00:00Z,196.72594746666667,NA,NA
2016-08-06T12:00:00Z,NaN,NA,NA
2016-08-06T11:00:00Z,200.34028011666666,NA,NA
2016-08-06T10:00:00Z,191.71289151666667,NA,NA
2016-08-06T09:00:00Z,191.82481160377358,NA,NA
2016-08-06T08:00:00Z,193.8197639574468,NA,NA
2016-08-06T07:00:00Z,195.82697303125,NA,NA
2016-08-06T06:00:00Z,196.17043036,NA,NA
2016-08-06T05:00:00Z,195.99023405084745,NA,NA
2016-08-06T04:00:00Z,194.09672666,NA,NA
2016-08-06T03:00:00Z,197.25923923809523,NA,NA
2016-08-06T02:00:00Z,201.88170701694915,NA,NA
2016-08-06T01:00:00Z,198.82004683333332,NA,NA
2016-08-06T00:00:00Z,NaN,NA,NA
2016-08-05T23:00:00Z,192.46000436666668,NA,NA
2016-08-05T22:00:00Z,189.73743333333334,NA,NA
2016-08-05T21:00:00Z,192.93066666666667,NA,NA
2016-08-05T20:00:00Z,194.33232857142858,NA,NA
2016-08-05T19:00:00Z,195.26060833333332,NA,NA
2016-08-05T18:00:00Z,199.46505833333333,NA,NA
2016-08-05T17:00:00Z,199.73070833333333,NA,NA
2016-08-05T16:00:00Z,197.95135833333333,NA,NA
2016-08-05T15:00:00Z,198.47935,NA,NA
2016-08-05T14:00:00Z,198.580875,NA,NA
2016-08-05T13:00:00Z,193.923525,NA,NA
2016-08-05T12:00:00Z,NaN,NA,NA
2016-08-05T11:00:00Z,190.8028319,NA,NA
2016-08-05T10:00:00Z,184.5364117647059,NA,NA
2016-08-05T09:00:00Z,184.38788888888888,NA,NA
2016-08-05T08:00:00Z,192.29969436842106,NA,NA
2016-08-05T07:00:00Z,199.6284119,NA,NA
2016-08-05T06:00:00Z,200.23554405,NA,NA
2016-08-05T05:00:00Z,201.99963893333333,NA,NA
2016-08-05T04:00:00Z,202.60050936666667,NA,NA
2016-08-05T03:00:00Z,201.59776808333334,NA,NA
2016-08-05T02:00:00Z,199.63791315,NA,NA
2016-08-05T01:00:00Z,195.5574,NA,NA
2016-08-05T00:00:00Z,NaN,NA,NA
2016-08-04T23:00:00Z,195.82674956666668,NA,NA
2016-08-04T22:00:00Z,188.389075,NA,NA
2016-08-04T21:00:00Z,184.49892703333333,NA,NA
2016-08-04T20:00:00Z,186.71671026666667,NA,NA
2016-08-04T19:00:00Z,193.19412201785715,NA,NA
2016-08-04T18:00:00Z,191.72874963333334,NA,NA
2016-08-04T17:00:00Z,189.4945877,NA,NA
2016-08-04T16:00:00Z,190.12810243333334,NA,NA
2016-08-04T15:00:00Z,193.29375546666668,NA,NA
2016-08-04T14:00:00Z,196.94954166666668,NA,NA
2016-08-04T13:00:00Z,195.8261332,NA,NA
2016-08-04T12:00:00Z,NaN,NA,NA
2016-08-04T11:00:00Z,192.09397525,8.180088846662422,NA
2016-08-04T10:00:00Z,189.93630776666666,NA,NA
2016-08-04T09:00:00Z,190.63845806666666,NA,NA
2016-08-04T08:00:00Z,192.8655734,NA,NA
2016-08-04T07:00:00Z,194.35014955,NA,NA
2016-08-04T06:00:00Z,191.82854641666665,NA,NA
2016-08-04T05:00:00Z,188.13988515,NA,NA
2016-08-04T04:00:00Z,190.77950131034484,NA,NA
2016-08-04T03:00:00Z,195.45831843333335,NA,NA
2016-08-04T02:00:00Z,196.21866025531915,NA,NA
2016-08-04T01:00:00Z,198.14362716666668,NA,NA
2016-08-04T00:00:00Z,NaN,NA,NA
2016-08-03T23:00:00Z,188.79539706666668,NA,NA
2016-08-03T22:00:00Z,187.3066235,NA,NA
2016-08-03T21:00:00Z,194.91767533333334,NA,NA
2016-08-03T20:00:00Z,205.32333856666668,NA,NA
2016-08-03T19:00:00Z,205.77666303508772,NA,NA
2016-08-03T18:00:00Z,204.53345303030304,NA,NA
2016-08-03T17:00:00Z,202.25462479545453,NA,NA
2016-08-03T16:00:00Z,203.3552982,NA,NA
2016-08-03T15:00:00Z,206.3193043090909,NA,NA
2016-08-03T14:00:00Z,204.80695096666668,NA,NA
2016-08-03T13:00:00Z,204.55031332075473,NA,NA
2016-08-03T12:00:00Z,NaN,NA,NA
2016-08-03T11:00:00Z,202.26813058333335,NA,NA
2016-08-03T10:00:00Z,204.23803773333333,NA,NA
2016-08-03T09:00:00Z,201.93328283333332,NA,NA
2016-08-03T08:00:00Z,201.29409813333334,NA,NA
2016-08-03T07:00:00Z,200.94631296666665,NA,NA
2016-08-03T06:00:00Z,202.75568215,NA,NA
2016-08-03T05:00:00Z,202.11656666666667,NA,NA
2016-08-03T04:00:00Z,203.42983333333333,NA,NA
2016-08-03T03:00:00Z,201.67509563333334,NA,NA
2016-08-03T02:00:00Z,205.22326666666666,NA,NA
2016-08-03T01:00:00Z,215.02658333333332,NA,NA
2016-08-03T00:00:00Z,NaN,NA,NA
2016-08-02T23:00:00Z,207.77186666666665,NA,NA
2016-08-02T22:00:00Z,213.45598333333334,NA,NA
2016-08-02T21:00:00Z,217.68433333333334,NA,NA
2016-08-02T20:00:00Z,219.61252763333334,NA,NA
2016-08-02T19:00:00Z,219.52735043333334,NA,NA
2016-08-02T18:00:00Z,219.811775,NA,NA
2016-08-02T17:00:00Z,220.053475,NA,NA
2016-08-02T16:00:00Z,216.83406905,NA,NA
2016-08-02T15:00:00Z,211.5147365,NA,NA
2016-08-02T14:00:00Z,209.58481666666665,NA,NA
2016-08-02T13:00:00Z,211.50949166666666,NA,NA
2016-08-02T12:00:00Z,NaN,NA,NA
2016-08-02T11:00:00Z,211.88765848333333,NA,NA
2016-08-02T10:00:00Z,213.71409001666666,NA,NA
2016-08-02T09:00:00Z,213.96070833333334,NA,NA
2016-08-02T08:00:00Z,213.06476358333333,NA,NA
2016-08-02T07:00:00Z,213.20682323333332,NA,NA
2016-08-02T06:00:00Z,213.57306103333335,NA,NA
2016-08-02T05:00:00Z,215.56006646666665,NA,NA
2016-08-02T04:00:00Z,217.42151271666665,NA,NA
2016-08-02T03:00:00Z,215.22357238,NA,NA
2016-08-02T02:00:00Z,211.38823918333333,NA,NA
2016-08-02T01:00:00Z,211.69990676666666,NA,NA
2016-08-02T00:00:00Z,NaN,NA,NA
2016-08-01T23:00:00Z,209.55650405,NA,NA
2016-08-01T22:00:00Z,209.55037758333333,NA,NA
2016-08-01T21:00:00Z,209.30185805,NA,NA
2016-08-01T20:00:00Z,211.09416473333334,NA,NA
2016-08-01T19:00:00Z,212.8635754,NA,NA
2016-08-01T18:00:00Z,212.90959595,NA,NA
2016-08-01T17:00:00Z,211.38350311666667,NA,NA
2016-08-01T16:00:00Z,211.82305598333332,NA,NA
2016-08-01T15:00:00Z,210.08723333333333,NA,NA
2016-08-01T14:00:00Z,206.75644166666666,NA,NA
2016-08-01T13:00:00Z,205.94773353333332,NA,NA
2016-08-01T12:00:00Z,NaN,NA,NA
2016-08-01T11:00:00Z,206.9918035,NA,NA
2016-08-01T10:00:00Z,206.44437183333332,NA,NA
2016-08-01T09:00:00Z,206.22765,NA,NA
2016-08-01T08:00:00Z,207.8285993,NA,NA
2016-08-01T07:00:00Z,209.68868211666666,NA,NA
2016-08-01T06:00:00Z,209.68929713333333,NA,NA
2016-08-01T05:00:00Z,210.9308486181818,NA,NA
2016-08-01T04:00:00Z,198.87124,NA,NA
2016-08-01T03:00:00Z,194.81632995454547,NA,NA
2016-08-01T02:00:00Z,207.6105981875,NA,NA
2016-08-01T01:00:00Z,208.06658666666667,NA,NA
2016-08-01T00:00:00Z,NaN,NA,NA
2016-07-31T23:00:00Z,214.36357353333332,NA,NA
2016-07-31T22:00:00Z,213.36518596666667,NA,NA
2016-07-31T21:00:00Z,215.50299543333333,NA,NA
2016-07-31T20:00:00Z,212.87207732727273,NA,NA
2016-07-31T19:00:00Z,208.342612875,NA,NA
2016-07-31T18:00:00Z,189.18043713461537,NA,NA
2016-07-31T17:00:00Z,182.33661575,NA,NA
2016-07-31T16:00:00Z,178.9299868,NA,NA
2016-07-31T15:00:00Z,178.0829084,NA,NA
2016-07-31T14:00:00Z,176.39536341666667,NA,NA
2016-07-31T13:00:00Z,177.23898238333334,NA,NA
2016-07-31T12:00:00Z,NaN,NA,NA
2016-07-31T11:00:00Z,182.30157160377357,NA,NA
2016-07-31T10:00:00Z,177.66664311666668,NA,NA
2016-07-31T09:00:00Z,178.79314497142857,NA,NA
2016-07-31T08:00:00Z,178.84221258333332,NA,NA
2016-07-31T07:00:00Z,177.2883112,NA,NA
2016-07-31T06:00:00Z,174.96805226666666,NA,NA
2016-07-31T05:00:00Z,172.99580833333334,NA,NA
2016-07-31T04:00:00Z,175.00391666666667,NA,NA
2016-07-31T03:00:00Z,172.940825,NA,NA
2016-07-31T02:00:00Z,172.02989166666666,NA,NA
2016-07-31T01:00:00Z,174.09660714285715,NA,NA
2016-07-31T00:00:00Z,NaN,NA,NA
2016-07-30T23:00:00Z,166.15554166666666,NA,NA
2016-07-30T22:00:00Z,184.01432499999999,NA,NA
2016-07-30T21:00:00Z,210.71301666666668,NA,NA
2016-07-30T20:00:00Z,209.89036666666667,NA,NA
2016-07-30T19:00:00Z,208.4204107,NA,NA
2016-07-30T18:00:00Z,208.14348745,NA,NA
2016-07-30T17:00:00Z,208.772625,NA,NA
2016-07-30T16:00:00Z,204.70675,NA,NA
2016-07-30T15:00:00Z,207.46446341463414,NA,NA
2016-07-30T14:00:00Z,214.32126096666667,NA,NA
2016-07-30T13:00:00Z,215.61575306666666,NA,NA
2016-07-30T12:00:00Z,NaN,NA,NA
2016-07-30T11:00:00Z,216.57283685,NA,NA
2016-07-30T10:00:00Z,214.75093333333334,NA,NA
2016-07-30T09:00:00Z,213.19043095,NA,NA
2016-07-30T08:00:00Z,211.39689166666668,NA,NA
2016-07-30T07:00:00Z,212.57326666666665,NA,NA
2016-07-30T06:00:00Z,211.92546746666667,NA,NA
2016-07-30T05:00:00Z,210.39613903333333,NA,NA
2016-07-30T04:00:00Z,206.4039487,NA,NA
2016-07-30T03:00:00Z,202.45482543333333,NA,NA
2016-07-30T02:00:00Z,199.52782161666667,NA,NA
2016-07-30T01:00:00Z,197.09927143333334,NA,NA
2016-07-30T00:00:00Z,NaN,NA,NA
2016-07-29T23:00:00Z,205.50503878333333,NA,NA
2016-07-29T22:00:00Z,203.88883203333333,NA,NA
2016-07-29T21:00:00Z,202.49494838333334,NA,NA
2016-07-29T20:00:00Z,202.7973353,NA,NA
2016-07-29T19:00:00Z,199.04853036666665,NA,NA
2016-07-29T18:00:00Z,197.21677191666666,NA,NA
2016-07-29T17:00:00Z,194.76010468333334,NA,NA
2016-07-29T16:00:00Z,192.96853233333334,NA,NA
2016-07-29T15:00:00Z,190.71530325,NA,NA
2016-07-29T14:00:00Z,187.36886933333332,NA,NA
2016-07-29T13:00:00Z,187.93006018333332,NA,NA
2016-07-29T12:00:00Z,NaN,NA,NA
2016-07-29T11:00:00Z,199.57141013333333,NA,NA
2016-07-29T10:00:00Z,205.8772736785714,NA,NA
2016-07-29T09:00:00Z,207.54178578333332,NA,NA
2016-07-29T08:00:00Z,207.72126906666668,NA,NA
2016-07-29T07:00:00Z,206.4838051864407,NA,NA
2016-07-29T06:00:00Z,203.88188579166666,NA,NA
2016-07-29T05:00:00Z,204.09805476923077,NA,NA
2016-07-29T04:00:00Z,199.0616657,NA,NA
2016-07-29T03:00:00Z,195.0966189,NA,NA
2016-07-29T02:00:00Z,192.03659820000001,NA,NA
2016-07-29T01:00:00Z,193.04657493333332,NA,NA
2016-07-29T00:00:00Z,NaN,NA,NA
2016-07-28T23:00:00Z,222.5455216875,NA,NA
2016-07-28T22:00:00Z,212.87648976666665,NA,NA
2016-07-28T21:00:00Z,199.38625128333334,NA,NA
2016-07-28T20:00:00Z,206.0274016181818,NA,NA
2016-07-28T19:00:00Z,211.5503114848485,NA,NA
2016-07-28T18:00:00Z,209.24174226666668,NA,NA
2016-07-28T17:00:00Z,217.13226576666668,NA,NA
2016-07-28T16:00:00Z,218.67738421666667,NA,NA
2016-07-28T15:00:00Z,213.861125,NA,NA
2016-07-28T14:00:00Z,208.1292979,NA,NA
2016-07-28T13:00:00Z,208.07713333333334,NA,NA
2016-07-28T12:00:00Z,NaN,NA,NA
2016-07-28T11:00:00Z,208.99551694915255,8.177581805245854,NA
2016-07-28T10:00:00Z,203.21005833333334,NA,NA
2016-07-28T09:00:00Z,198.60255833333335,NA,NA
2016-07-28T08:00:00Z,209.61108333333334,NA,NA
2016-07-28T07:00:00Z,211.5410948275862,NA,NA
2016-07-28T06:00:00Z,212.2836046511628,NA,NA
2016-07-28T05:00:00Z,211.66399166666667,NA,NA
2016-07-28T04:00:00Z,210.70035175,NA,NA
2016-07-28T03:00:00Z,206.05909166666666,NA,NA
2016-07-28T02:00:00Z,205.59993571666666,NA,NA
2016-07-28T01:00:00Z,206.24266983333334,NA,NA
2016-07-28T00:00:00Z,NaN,NA,NA
2016-07-27T23:00:00Z,218.5391826923077,NA,NA
2016-07-27T22:00:00Z,227.83852954385964,NA,NA
2016-07-27T21:00:00Z,223.43333888333333,NA,NA
2016-07-27T20:00:00Z,216.04438201666667,NA,NA
2016-07-27T19:00:00Z,212.64145943333332,NA,NA
2016-07-27T18:00:00Z,214.05703333333332,NA,NA
2016-07-27T17:00:00Z,219.20250833333333,NA,NA
2016-07-27T16:00:00Z,219.80718316666668,NA,NA
2016-07-27T15:00:00Z,223.22298666666666,NA,NA
2016-07-27T14:00:00Z,221.1901886,NA,NA
2016-07-27T13:00:00Z,221.04683726666667,NA,NA
2016-07-27T12:00:00Z,NaN,NA,NA
2016-07-27T11:00:00Z,218.03758991666666,NA,NA
2016-07-27T10:00:00Z,221.24456157142856,NA,NA
2016-07-27T09:00:00Z,218.8120321923077,NA,NA
2016-07-27T08:00:00Z,216.24549035,NA,NA
2016-07-27T07:00:00Z,214.02835993333332,NA,NA
2016-07-27T06:00:00Z,213.00901278333333,NA,NA
2016-07-27T05:00:00Z,210.16066229999998,NA,NA
2016-07-27T04:00:00Z,209.70182813333332,NA,NA
2016-07-27T03:00:00Z,210.12211606666668,NA,NA
2016-07-27T02:00:00Z,211.14895646666668,NA,NA
2016-07-27T01:00:00Z,214.19804676666666,NA,NA
2016-07-27T00:00:00Z,NaN,NA,NA
2016-07-26T23:00:00Z,213.90978711666668,NA,NA
2016-07-26T22:00:00Z,211.00279825,NA,NA
2016-07-26T21:00:00Z,212.0249067,NA,NA
2016-07-26T20:00:00Z,211.25974543333334,NA,NA
2016-07-26T19:00:00Z,211.93104963333334,NA,NA
2016-07-26T18:00:00Z,211.2523065,NA,NA
2016-07-26T17:00:00Z,217.17229387272727,NA,NA
2016-07-26T16:00:00Z,215.87532053333334,NA,NA
2016-07-26T15:00:00Z,217.15368998333332,NA,NA
2016-07-26T14:00:00Z,217.18345171666667,NA,NA
2016-07-26T13:00:00Z,218.35148860344827,NA,NA
2016-07-26T12:00:00Z,NaN,NA,NA
2016-07-26T11:00:00Z,214.0612421,NA,NA
2016-07-26T10:00:00Z,215.72982333333334,NA,NA
2016-07-26T09:00:00Z,215.48346921666666,NA,NA
2016-07-26T08:00:00Z,214.21831666666668,NA,NA
2016-07-26T07:00:00Z,212.27164908333333,NA,NA
2016-07-26T06:00:00Z,211.42544163333332,NA,NA
2016-07-26T05:00:00Z,211.17870425,NA,NA
2016-07-26T04:00:00Z,209.92987303333334,NA,NA
2016-07-26T03:00:00Z,209.68105,NA,NA
2016-07-26T02:00:00Z,208.86374468333332,NA,NA
2016-07-26T01:00:00Z,209.55143883333332,NA,NA
2016-07-26T00:00:00Z,NaN,NA,NA
2016-07-25T23:00:00Z,207.39456755,NA,NA
2016-07-25T22:00:00Z,207.28993333333332,NA,NA
2016-07-25T21:00:00Z,211.66365696666668,NA,NA
2016-07-25T20:00:00Z,215.53282114545453,NA,NA
2016-07-25T19:00:00Z,216.5518445614035,NA,NA
2016-07-25T18:00:00Z,220.32096590909092,NA,NA
2016-07-25T17:00:00Z,218.7674749,NA,NA
2016-07-25T16:00:00Z,218.59219853333335,NA,NA
2016-07-25T15:00:00Z,214.57545465,NA,NA
2016-07-25T14:00:00Z,212.74290096666667,NA,NA
2016-07-25T13:00:00Z,211.19103253333333,NA,NA
2016-07-25T12:00:00Z,NaN,NA,NA
2016-07-25T11:00:00Z,205.55163245,NA,NA
2016-07-25T10:00:00Z,204.22240833333333,NA,NA
2016-07-25T09:00:00Z,202.79668638333334,NA,NA
2016-07-25T08:00:00Z,201.92903443333333,NA,NA
2016-07-25T07:00:00Z,200.05407156666666,NA,NA
2016-07-25T06:00:00Z,201.57071096666667,NA,NA
2016-07-25T05:00:00Z,198.96158015,NA,NA
2016-07-25T04:00:00Z,197.51204731666667,NA,NA
2016-07-25T03:00:00Z,198.33741548333333,NA,NA
2016-07-25T02:00:00Z,197.6027297,NA,NA
2016-07-25T01:00:00Z,200.94247086666667,NA,NA
2016-07-25T00:00:00Z,NaN,NA,NA
2016-07-24T23:00:00Z,203.98423991666667,NA,NA
2016-07-24T22:00:00Z,205.74450056521738,NA,NA
2016-07-24T21:00:00Z,202.6258237,NA,NA
2016-07-24T20:00:00Z,196.92185738333333,NA,NA
2016-07-24T19:00:00Z,191.81098288333334,NA,NA
2016-07-24T18:00:00Z,194.64719935,NA,NA
2016-07-24T17:00:00Z,191.23559533333332,NA,NA
2016-07-24T16:00:00Z,196.76471562745098,NA,NA
2016-07-24T15:00:00Z,202.06062488333333,NA,NA
2016-07-24T14:00:00Z,198.95351298333333,NA,NA
2016-07-24T13:00:00Z,197.26472993333334,NA,NA
2016-07-24T12:00:00Z,NaN,NA,NA
2016-07-24T11:00:00Z,192.81037508333333,NA,NA
2016-07-24T10:00:00Z,193.24089235,NA,NA
2016-07-24T09:00:00Z,194.19143473333332,NA,NA
2016-07-24T08:00:00Z,194.23507326666666,NA,NA
2016-07-24T07:00:00Z,196.96090845,NA,NA
2016-07-24T06:00:00Z,196.5475303095238,NA,NA
2016-07-24T05:00:00Z,188.0705415,NA,NA
2016-07-24T04:00:00Z,187.0331777,NA,NA
2016-07-24T03:00:00Z,195.10355406666667,NA,NA
2016-07-24T02:00:00Z,200.5129424883721,NA,NA
2016-07-24T01:00:00Z,201.10578241666667,NA,NA
2016-07-24T00:00:00Z,NaN,NA,NA
2016-07-23T23:00:00Z,196.97941295,NA,NA
2016-07-23T22:00:00Z,196.2904955576923,NA,NA
2016-07-23T21:00:00Z,192.12886071666668,NA,NA
2016-07-23T20:00:00Z,190.92720991666667,NA,NA
2016-07-23T19:00:00Z,191.98294643333332,NA,NA
2016-07-23T18:00:00Z,198.71961666666667,NA,NA
2016-07-23T17:00:00Z,197.0626258,NA,NA
2016-07-23T16:00:00Z,198.1573625744681,NA,NA
2016-07-23T15:00:00Z,194.68695689655172,NA,NA
2016-07-23T14:00:00Z,195.05821591666665,NA,NA
2016-07-23T13:00:00Z,195.04712351020407,NA,NA
2016-07-23T12:00:00Z,NaN,NA,NA
2016-07-23T11:00:00Z,190.16047063333332,NA,NA
2016-07-23T10:00:00Z,189.6044369,NA,NA
2016-07-23T09:00:00Z,195.20407618333334,NA,NA
2016-07-23T08:00:00Z,197.20351535,NA,NA
2016-07-23T07:00:00Z,202.09568333333334,NA,NA
2016-07-23T06:00:00Z,204.15411626666668,NA,NA
2016-07-23T05:00:00Z,202.98943103448275,NA,NA
2016-07-23T04:00:00Z,197.77467631666667,NA,NA
2016-07-23T03:00:00Z,198.42576666666668,NA,NA
2016-07-23T02:00:00Z,193.5943139047619,NA,NA
2016-07-23T01:00:00Z,196.58778333333333,NA,NA
2016-07-23T00:00:00Z,NaN,NA,NA
2016-07-22T23:00:00Z,193.83903611666668,NA,NA
2016-07-22T22:00:00Z,188.84349576666668,NA,NA
2016-07-22T21:00:00Z,195.20821246,NA,NA
2016-07-22T20:00:00Z,198.6796628148148,NA,NA
2016-07-22T19:00:00Z,191.24057848214287,NA,NA
2016-07-22T18:00:00Z,192.382586175,NA,NA
2016-07-22T17:00:00Z,199.66003333333333,NA,NA
2016-07-22T16:00:00Z,201.31984431666666,NA,NA
2016-07-22T15:00:00Z,203.38023523913043,NA,NA
2016-07-22T14:00:00Z,207.95491098333332,NA,NA
2016-07-22T13:00:00Z,204.74632828333333,NA,NA
2016-07-22T12:00:00Z,NaN,NA,NA
2016-07-22T11:00:00Z,201.80611828333332,NA,NA
2016-07-22T10:00:00Z,201.87176351666668,NA,NA
2016-07-22T09:00:00Z,196.96114661666667,NA,NA
2016-07-22T08:00:00Z,195.52960898333333,NA,NA
2016-07-22T07:00:00Z,199.08015993333333,NA,NA
2016-07-22T06:00:00Z,201.78732036666668,NA,NA
2016-07-22T05:00:00Z,200.20274458333333,NA,NA
2016-07-22T04:00:00Z,197.8369523,NA,NA
2016-07-22T03:00:00Z,197.18838840350878,NA,NA
2016-07-22T02:00:00Z,194.11336919298245,NA,NA
2016-07-22T01:00:00Z,193.10468346666667,NA,NA
2016-07-22T00:00:00Z,NaN,NA,NA
2016-07-21T23:00:00Z,198.49779443333333,NA,NA
2016-07-21T22:00:00Z,201.18392058333333,NA,NA
2016-07-21T21:00:00Z,206.65496168333334,NA,NA
2016-07-21T20:00:00Z,205.7295375952381,NA,NA
2016-07-21T19:00:00Z,206.55647685,NA,NA
2016-07-21T18:00:00Z,213.82366005,NA,NA
2016-07-21T17:00:00Z,215.52439029166666,NA,NA
2016-07-21T16:00:00Z,214.6614117413793,NA,NA
2016-07-21T15:00:00Z,209.1812047,NA,NA
2016-07-21T14:00:00Z,206.47277948333334,NA,NA
2016-07-21T13:00:00Z,206.35256038333333,NA,NA
2016-07-21T12:00:00Z,NaN,NA,NA
2016-07-21T11:00:00Z,203.05463861666667,8.187973485175823,NA
2016-07-21T10:00:00Z,203.21655031666666,NA,NA
2016-07-21T09:00:00Z,203.99904218333333,NA,NA
2016-07-21T08:00:00Z,205.84471666666667,NA,NA
2016-07-21T07:00:00Z,207.51800833333334,NA,NA
2016-07-21T06:00:00Z,216.37588201666668,NA,NA
2016-07-21T05:00:00Z,223.29192779487178,NA,NA
2016-07-21T04:00:00Z,223.67051923076923,NA,NA
2016-07-21T03:00:00Z,220.9278725490196,NA,NA
2016-07-21T02:00:00Z,219.55303508333333,NA,NA
2016-07-21T01:00:00Z,213.2137,NA,NA
2016-07-21T00:00:00Z,NaN,NA,NA
2016-07-20T23:00:00Z,201.82383333333334,NA,NA
2016-07-20T22:00:00Z,200.50154341666666,NA,NA
2016-07-20T21:00:00Z,205.6255,NA,NA
2016-07-20T20:00:00Z,212.24140625,NA,NA
2016-07-20T19:00:00Z,212.9366446923077,NA,NA
2016-07-20T18:00:00Z,213.3468103448276,NA,NA
2016-07-20T17:00:00Z,221.45128757142857,NA,NA
2016-07-20T16:00:00Z,223.26948005405404,NA,NA
2016-07-20T15:00:00Z,216.74235833333333,NA,NA
2016-07-20T14:00:00Z,211.27883341935484,NA,NA
2016-07-20T13:00:00Z,243.35287221276596,NA,NA
2016-07-20T12:00:00Z,NaN,NA,NA
2016-07-20T11:00:00Z,211.01063003846153,NA,NA
2016-07-20T10:00:00Z,206.1146066969697,NA,NA
2016-07-20T09:00:00Z,207.44003697297296,NA,NA
2016-07-20T08:00:00Z,209.0710950952381,NA,NA
2016-07-20T07:00:00Z,210.10693981666668,NA,NA
2016-07-20T06:00:00Z,210.75618282142858,NA,NA
2016-07-20T05:00:00Z,204.20832292105263,NA,NA
2016-07-20T04:00:00Z,204.89425,NA,NA
2016-07-20T03:00:00Z,199.75421807142857,NA,NA
2016-07-20T02:00:00Z,198.86401141666667,NA,NA
2016-07-20T01:00:00Z,197.6725229,NA,NA
2016-07-20T00:00:00Z,NaN,NA,NA
2016-07-19T23:00:00Z,197.7242751,NA,NA
2016-07-19T22:00:00Z,194.9888105,NA,NA
2016-07-19T21:00:00Z,195.74599638333333,NA,NA
2016-07-19T20:00:00Z,196.91296655,NA,NA
2016-07-19T19:00:00Z,197.04382408333333,NA,NA
2016-07-19T18:00:00Z,196.78574512,NA,NA
2016-07-19T17:00:00Z,199.00475230769231,NA,NA
2016-07-19T16:00:00Z,206.82067881818182,NA,NA
2016-07-19T15:00:00Z,214.30691912280702,NA,NA
2016-07-19T14:00:00Z,203.73664863157896,NA,NA
2016-07-19T13:00:00Z,197.09683925,NA,NA
2016-07-19T12:00:00Z,NaN,NA,NA
2016-07-19T11:00:00Z,193.59171666666666,NA,NA
2016-07-19T10:00:00Z,195.64405268333334,NA,NA
2016-07-19T09:00:00Z,195.83519675,NA,NA
2016-07-19T08:00:00Z,193.16932053333335,NA,NA
2016-07-19T07:00:00Z,190.99049166666666,NA,NA
2016-07-19T06:00:00Z,193.0451440677966,NA,NA
2016-07-19T05:00:00Z,188.23543463333334,NA,NA
2016-07-19T04:00:00Z,187.58416058333333,NA,NA
2016-07-19T03:00:00Z,189.79234245238095,NA,NA
2016-07-19T02:00:00Z,188.84585,NA,NA
2016-07-19T01:00:00Z,189.31223333333332,NA,NA
2016-07-19T00:00:00Z,NaN,NA,NA
2016-07-18T23:00:00Z,187.37103813333334,NA,NA
2016-07-18T22:00:00Z,192.76341394736843,NA,NA
2016-07-18T21:00:00Z,194.2671216216216,NA,NA
2016-07-18T20:00:00Z,195.7343265,NA,NA
2016-07-18T19:00:00Z,199.80325065,NA,NA
2016-07-18T18:00:00Z,197.92171803333332,NA,NA
2016-07-18T17:00:00Z,198.19630833333332,NA,NA
2016-07-18T16:00:00Z,197.31658373333335,NA,NA
2016-07-18T15:00:00Z,197.1311407,NA,NA
2016-07-18T14:00:00Z,195.55841151666667,NA,NA
2016-07-18T13:00:00Z,193.8735272,NA,NA
2016-07-18T12:00:00Z,NaN,NA,NA
2016-07-18T11:00:00Z,190.37769445,NA,NA
2016-07-18T10:00:00Z,190.30859643333332,NA,NA
2016-07-18T09:00:00Z,196.661325,NA,NA
2016-07-18T08:00:00Z,199.49863333333334,NA,NA
2016-07-18T07:00:00Z,199.22070833333333,NA,NA
2016-07-18T06:00:00Z,201.28377450980392,NA,NA
2016-07-18T05:00:00Z,201.009,NA,NA
2016-07-18T04:00:00Z,204.59161458333332,NA,NA
2016-07-18T03:00:00Z,203.47175531914894,NA,NA
2016-07-18T02:00:00Z,199.87949166666667,NA,NA
2016-07-18T01:00:00Z,198.59675,NA,NA
